fecha,muestra,calidad,z_score,score_compuesto,anomalia_if,anomalia_lof,anomalia_svm,anomalia_z3,anomalia_mad,anomalia_spike,anomalia_ewma,anomalia_alto_valor,num_metodos,anomalia_final
2025-07-08T20:46:00Z,0.0,1,-0.11348473785353551,0.5946934826509505,0,0,0,0,0,0,0,0,0,0
2025-07-08T20:51:00Z,0.0,1,-0.11348473785353551,0.5946934826509505,0,0,0,0,0,0,0,0,0,0
2025-07-08T20:56:00Z,0.0,1,-0.11348473785353551,0.5946934826509505,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:01:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:06:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:11:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:16:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:21:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:26:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:31:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:36:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:41:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:46:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:51:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T21:56:00Z,0.0,1,-0.11348473785353551,0.5986734183018056,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:01:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:06:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:11:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:16:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:21:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:26:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:31:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:36:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:41:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:46:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:51:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T22:56:00Z,0.0,1,-0.11348473785353551,0.6001947334536707,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:01:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:06:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:11:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:16:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:21:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:26:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:31:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:36:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:41:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:46:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:51:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-08T23:56:00Z,0.0,1,-0.11348473785353551,0.6000112441695168,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:01:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:06:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:11:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:16:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:21:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:26:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:31:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:36:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:41:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:46:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:51:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T00:56:00Z,0.0,1,-0.11348473785353551,0.602390975027096,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:01:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:06:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:11:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:16:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:21:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:26:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:31:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:36:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:41:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:46:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:51:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T01:56:00Z,0.0,1,-0.11348473785353551,0.6046712503634915,0,0,0,0,0,0,0,0,0,0
2025-07-09T02:01:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T02:06:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T02:11:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T02:16:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T02:21:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T02:26:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T02:31:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T02:36:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T02:41:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T02:46:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T02:51:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T02:56:00Z,0.0,1,-0.11348473785353551,0.6153665831409351,0,1,0,0,0,0,0,0,1,0
2025-07-09T03:01:00Z,0.0,1,-0.11348473785353551,0.6059579504079334,0,0,0,0,0,0,0,0,0,0
2025-07-09T03:06:00Z,0.0,1,-0.11348473785353551,0.6059579504079334,0,0,0,0,0,0,0,0,0,0
2025-07-09T03:11:00Z,0.0,1,-0.11348473785353551,0.6059579504079334,0,0,0,0,0,0,0,0,0,0
2025-07-09T03:16:00Z,0.0,1,-0.11348473785353551,0.6059579504079334,0,0,0,0,0,0,0,0,0,0
2025-07-09T03:21:00Z,0.0,1,-0.11348473785353551,0.6059579504079334,0,0,0,0,0,0,0,0,0,0
2025-07-09T03:26:00Z,0.0,1,-0.11348473785353551,0.6059579504079334,0,0,0,0,0,0,0,0,0,0
2025-07-09T03:31:00Z,0.0,1,-0.11348473785353551,0.6059579504079334,0,0,0,0,0,0,0,0,0,0
2025-07-09T03:36:00Z,0.0,1,-0.11348473785353551,0.6059579504079334,0,0,0,0,0,0,0,0,0,0
2025-07-09T09:11:00Z,0.0,1,-0.11348473785353551,0.6041100348407737,0,0,0,0,0,0,0,0,0,0
2025-07-09T09:16:00Z,0.0,1,-0.11348473785353551,0.6041100348407737,0,0,0,0,0,0,0,0,0,0
2025-07-09T09:21:00Z,0.0,1,-0.11348473785353551,0.6041100348407737,0,0,0,0,0,0,0,0,0,0
2025-07-09T09:26:00Z,0.0,1,-0.11348473785353551,0.6041100348407737,0,0,0,0,0,0,0,0,0,0
2025-07-09T09:31:00Z,0.0,1,-0.11348473785353551,0.6041100348407737,0,0,0,0,0,0,0,0,0,0
2025-07-09T09:36:00Z,0.0,1,-0.11348473785353551,0.6041100348407737,0,0,0,0,0,0,0,0,0,0
2025-07-09T09:41:00Z,0.0,1,-0.11348473785353551,0.6041100348407737,0,0,0,0,0,0,0,0,0,0
2025-07-09T09:46:00Z,0.0,1,-0.11348473785353551,0.6041100348407737,0,0,0,0,0,0,0,0,0,0
2025-07-09T09:51:00Z,0.0,1,-0.11348473785353551,0.6041100348407737,0,0,0,0,0,0,0,0,0,0
2025-07-09T09:56:00Z,0.0,1,-0.11348473785353551,0.6041100348407737,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:01:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:06:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:11:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:16:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:21:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:26:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:31:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:36:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:41:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:46:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:51:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T10:56:00Z,0.0,1,-0.11348473785353551,0.6019552654424609,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:01:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:06:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:11:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:16:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:21:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:26:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:31:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:36:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:41:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:46:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:51:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T11:56:00Z,0.0,1,-0.11348473785353551,0.6005162127832723,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:01:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:06:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:11:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:16:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:21:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:26:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:31:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:36:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:41:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:46:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:51:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T12:56:00Z,0.0,1,-0.11348473785353551,0.5984718520057174,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:01:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:06:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:11:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:16:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:21:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:26:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:31:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:36:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:41:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:46:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:51:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T13:56:00Z,0.0,1,-0.11348473785353551,0.600876136482723,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:01:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:06:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:11:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:16:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:21:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:26:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:31:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:36:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:41:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:46:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:51:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T14:56:00Z,0.0,1,-0.11348473785353551,0.6066279413650418,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:01:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:06:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:11:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:16:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:21:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:26:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:31:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:36:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:41:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:46:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:51:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T15:56:00Z,0.0,1,-0.11348473785353551,0.6067567391875227,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:01:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:06:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:11:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:16:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:21:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:26:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:31:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:36:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:41:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:46:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:51:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T16:56:00Z,0.0,1,-0.11348473785353551,0.6048963121252141,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:01:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:06:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:11:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:16:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:21:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:26:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:31:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:36:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:41:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:46:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:51:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T17:56:00Z,0.0,1,-0.11348473785353551,0.6094192490087953,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:01:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:06:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:11:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:16:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:21:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:26:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:31:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:36:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:41:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:46:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:51:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T18:56:00Z,0.0,1,-0.11348473785353551,0.6068821376248531,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:01:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:06:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:11:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:16:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:21:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:26:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:31:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:36:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:41:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:46:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:51:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T19:56:00Z,0.0,1,-0.11348473785353551,0.6070818572267739,0,0,0,0,0,0,0,0,0,0
2025-07-09T20:01:00Z,0.0,1,-0.11348473785353551,0.5984147824065043,0,0,0,0,0,0,0,0,0,0
2025-07-09T20:06:00Z,0.0,1,-0.11348473785353551,0.5984147824065043,0,0,0,0,0,0,0,0,0,0
2025-07-09T20:11:00Z,0.0,1,-0.11348473785353551,0.5984147824065043,0,0,0,0,0,0,0,0,0,0
2025-07-09T20:16:00Z,0.0,1,-0.11348473785353551,0.5984147824065043,0,0,0,0,0,0,0,0,0,0
2025-07-09T20:21:00Z,0.0,1,-0.11348473785353551,0.5984147824065043,0,0,0,0,0,0,0,0,0,0
2025-07-09T20:26:00Z,0.0,1,-0.11348473785353551,0.5984147824065043,0,0,0,0,0,0,0,0,0,0
2025-07-09T20:36:00Z,0.0,1,-0.11348473785353551,0.5984147824065043,0,0,0,0,0,0,0,0,0,0
2025-07-09T20:41:00Z,0.0,1,-0.11348473785353551,0.5984147824065043,0,0,0,0,0,0,0,0,0,0
2025-07-09T20:46:00Z,0.0,1,-0.11348473785353551,0.5984147824065043,0,0,0,0,0,0,0,0,0,0
2025-07-09T20:51:00Z,0.0,1,-0.11348473785353551,0.5984147824065043,0,0,0,0,0,0,0,0,0,0
2025-07-09T20:56:00Z,0.0,1,-0.11348473785353551,0.5984147824065043,0,0,0,0,0,0,0,0,0,0
2025-07-09T21:01:00Z,0.0,1,-0.11348473785353551,0.6034112071834645,0,0,0,0,0,0,0,0,0,0
2025-07-09T21:06:00Z,0.0,1,-0.11348473785353551,0.6034112071834645,0,0,0,0,0,0,0,0,0,0
2025-07-09T21:11:00Z,0.0,1,-0.11348473785353551,0.6034112071834645,0,0,0,0,0,0,0,0,0,0
2025-07-09T21:16:00Z,0.0,1,-0.11348473785353551,0.6034112071834645,0,0,0,0,0,0,0,0,0,0
2025-07-09T21:21:00Z,0.0,1,-0.11348473785353551,0.6034112071834645,0,0,0,0,0,0,0,0,0,0
2025-07-09T21:26:00Z,0.0,1,-0.11348473785353551,0.6034112071834645,0,0,0,0,0,0,0,0,0,0
2025-07-09T21:31:00Z,0.0,1,-0.11348473785353551,0.6034112071834645,0,0,0,0,0,0,0,0,0,0
2025-07-09T21:36:00Z,0.0,1,-0.11348473785353551,0.6034112071834645,0,0,0,0,0,0,0,0,0,0
